,time,ligand_off_rate,dimer_off_rate,ZtSH2_clearance
397,198.53308884814135,8.333333333333334,0.15384615384615385,0.2619831682655687
398,199.0331721953659,8.333333333333334,0.15384615384615385,0.2621299801290833
399,199.5332555425904,8.333333333333334,0.15384615384615385,0.26227657234892593
400,200.03333888981496,8.333333333333334,0.15384615384615385,0.2624229452987531
401,200.5334222370395,8.333333333333334,0.15384615384615385,0.26256909935139033
402,201.03350558426405,8.333333333333334,0.15384615384615385,0.26271503487883396
403,201.53358893148857,8.333333333333334,0.15384615384615385,0.26286075225225314
404,202.0336722787131,8.333333333333334,0.15384615384615385,0.26300625184199256
405,202.53375562593766,8.333333333333334,0.15384615384615385,0.2631515340175743
406,203.03383897316218,8.333333333333334,0.15384615384615385,0.2632965991476997
407,203.53392232038672,8.333333333333334,0.15384615384615385,0.26344144760025173
408,204.03400566761127,8.333333333333334,0.15384615384615385,0.26358607975105264
409,204.53408901483579,8.333333333333334,0.15384615384615385,0.26373049602652343
410,205.03417236206033,8.333333333333334,0.15384615384615385,0.26387469673568686
411,205.53425570928488,8.333333333333334,0.15384615384615385,0.2640186822441775
412,206.0343390565094,8.333333333333334,0.15384615384615385,0.26416245291686585
413,206.53442240373394,8.333333333333334,0.15384615384615385,0.26430600911786084
414,207.0345057509585,8.333333333333334,0.15384615384615385,0.2644493512105129
415,207.53458909818303,8.333333333333334,0.15384615384615385,0.2645924795574169
416,208.03467244540755,8.333333333333334,0.15384615384615385,0.26473539452041506
417,208.5347557926321,8.333333333333334,0.15384615384615385,0.2648780964605999
418,209.03483913985664,8.333333333333334,0.15384615384615385,0.26502058573831694
419,209.53492248708116,8.333333333333334,0.15384615384615385,0.2651628627131683
420,210.0350058343057,8.333333333333334,0.15384615384615385,0.2653049277440148
421,210.53508918153025,8.333333333333334,0.15384615384615385,0.2654467811889793
422,211.03517252875477,8.333333333333334,0.15384615384615385,0.26558842340545
423,211.53525587597932,8.333333333333334,0.15384615384615385,0.2657298547500827
424,212.03533922320386,8.333333333333334,0.15384615384615385,0.26587107557880396
425,212.5354225704284,8.333333333333334,0.15384615384615385,0.2660120862468142
426,213.03550591765293,8.333333333333334,0.15384615384615385,0.26615288710859086
